±æ ˝æ›≤ﬂ¬‘∑÷œÌª·◊®”√£¨”…–œ≤ª––’˚¿Ì£¨Œ¢–≈£∫xbx6660
π…∆±¥˙¬Î,π…∆±√˚≥∆,Ωª“◊»’∆⁄,ø™≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€, ’≈Ãº€,«∞ ’≈Ãº€,≥…Ωª¡ø,≥…Ωª∂Ó,¡˜Õ® –÷µ,◊‹ –÷µ,æª¿˚»ÛTTM,œ÷Ω¡˜TTM,æª◊ ≤˙,◊‹◊ ≤˙,◊‹∏∫’Æ,æª¿˚»Û(µ±ºæ),÷–ªß◊ Ω¬Ú»Î∂Ó,÷–ªß◊ Ω¬Ù≥ˆ∂Ó,¥Ûªß◊ Ω¬Ú»Î∂Ó,¥Ûªß◊ Ω¬Ù≥ˆ∂Ó,…¢ªß◊ Ω¬Ú»Î∂Ó,…¢ªß◊ Ω¬Ù≥ˆ∂Ó,ª˙ππ◊ Ω¬Ú»Î∂Ó,ª˙ππ◊ Ω¬Ù≥ˆ∂Ó,ª¶…Ó300≥…∑÷π…,…œ÷§50≥…∑÷π…,÷–÷§500≥…∑÷π…,÷–÷§1000≥…∑÷π…,÷–÷§2000≥…∑÷π…,¥¥“µ∞Â÷∏≥…∑÷π…,–¬∞Ê…ÍÕÚ“ªº∂––“µ√˚≥∆,–¬∞Ê…ÍÕÚ∂˛º∂––“µ√˚≥∆,–¬∞Ê…ÍÕÚ»˝º∂––“µ√˚≥∆,09:35 ’≈Ãº€,09:45 ’≈Ãº€,09:55 ’≈Ãº€
sz000678,œÂ—Ù÷·≥–,1997-01-06,26.18,28.0,24.28,24.38,11.18,9228600.0,231190194.8,372516648.0,1455161746.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-07,23.79,24.9,22.51,23.9,24.38,2299300.0,53991192.7,365182440.0,1426512130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-08,23.4,24.0,23.0,23.59,23.9,1122700.0,26474936.4,359376192.0,1403831184.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-09,23.5,24.8,23.5,24.27,23.59,1149000.0,27991127.2,371141484.0,1449789943.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-10,24.27,24.47,23.7,24.01,24.27,873600.0,20952387.1,366710400.0,1432480800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-13,24.15,24.2,23.8,23.95,24.01,705000.0,16874657.4,365946420.0,1429496465.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-14,24.15,24.9,23.8,24.21,23.95,1102600.0,26966000.1,369919116.0,1445015007.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-15,24.3,24.4,24.01,24.19,24.21,454300.0,10990880.9,369613524.0,1443821273.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-16,24.25,24.5,23.98,24.09,24.19,479500.0,11589446.8,368238360.0,1438449470.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-17,24.19,24.56,24.18,24.43,24.09,526500.0,12815635.4,374197404.0,1461727283.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-20,24.6,25.8,24.4,25.48,24.43,1739000.0,43923723.9,389324208.0,1520817116.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-21,25.4,25.5,24.8,24.95,25.48,696700.0,17469909.8,380462040.0,1486198830.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-22,25.0,25.5,24.8,25.3,24.95,597500.0,15011355.5,386573880.0,1510073510.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sz000678,œÂ—Ù÷·≥–,1997-01-23,25.9,26.66,25.0,25.06,25.3,1249800.0,31770890.0,382906776.0,1495748702.0,,,,,,,,,,,,,,,,,,,,,,,,,,
